service_id,date,exception_type
C95488AVVLE-0031,20251116,1
C95488AVVLE-0031,20251123,1
C95488AVVLE-0031,20251130,1
C95498RA1HCMAA-011,20251103,1
C95498RA1HCMAA-011,20251104,1
C95498RA1HCMAA-011,20251105,1
C95498RA1HCMAA-011,20251106,1
C95498RA1HCMAA-011,20251110,1
C95498RA1HCMAA-011,20251111,1
C95498RA1HCMAA-011,20251112,1
C95498RA1HCMAA-011,20251113,1
C95498RA1HCMAA-011,20251117,1
C95498RA1HCMAA-011,20251118,1
C95498RA1HCMAA-011,20251119,1
C95498RA1HCMAA-011,20251120,1
C95498RA1HCMAA-011,20251124,1
C95498RA1HCMAA-011,20251125,1
C95498RA1HCMAA-011,20251126,1
C95498RA1HCMAA-011,20251127,1
C95812AHCKVA-021,20251103,1
C95812AHCKVA-021,20251104,1
C95812AHCKVA-021,20251105,1
C95812AHCKVA-021,20251106,1
C95812AHCKVA-021,20251110,1
C95812AHCKVA-021,20251111,1
C95812AHCKVA-021,20251112,1
C95812AHCKVA-021,20251113,1
C95812AHCKVA-021,20251117,1
C95812AHCKVA-021,20251118,1
C95812AHCKVA-021,20251119,1
C95812AHCKVA-021,20251120,1
C95812AHCKVA-021,20251124,1
C95812AHCKVA-021,20251125,1
C95812AHCKVA-021,20251126,1
C95812AHCKVA-021,20251127,1
C95812AHCKVA-021,20251201,1
C95814APPKVA-021,20251107,1
C95814APPKVA-021,20251114,1
C95814APPKVA-021,20251121,1
C95814APPKVA-021,20251128,1
C95920AHCSBc-011,20251110,1
C95920AHCSBc-011,20251111,1
C95920AHCSBc-011,20251112,1
C95920AHCSBc-011,20251113,1
C95920AHCSBc-011,20251117,1
C95920AHCSBc-011,20251118,1
C95920AHCSBc-011,20251119,1
C95920AHCSBc-011,20251120,1
C95920AHCSBc-011,20251124,1
C95920AHCSBc-011,20251125,1
C95920AHCSBc-011,20251126,1
C95920AHCSBc-011,20251127,1
C95920AHCSBc-011,20251201,1
C95932AHCKYM-011,20251103,1
C95932AHCKYM-011,20251104,1
C95932AHCKYM-011,20251105,1
C95932AHCKYM-011,20251106,1
C95932AHCKYM-011,20251110,1
C95932AHCKYM-011,20251111,1
C95932AHCKYM-011,20251112,1
C95932AHCKYM-011,20251113,1
C95932AHCKYM-011,20251117,1
C95932AHCKYM-011,20251118,1
C95932AHCKYM-011,20251119,1
C95932AHCKYM-011,20251120,1
C95932AHCKYM-011,20251124,1
C95932AHCKYM-011,20251125,1
C95932AHCKYM-011,20251126,1
C95932AHCKYM-011,20251127,1
C95932AHCKYM-011,20251201,1
C95934APPKYM-011,20251107,1
C95934APPKYM-011,20251114,1
C95934APPKYM-011,20251121,1
C95934APPKYM-011,20251128,1
C95940K1HPKYM-011,20251027,1
C95940K1HPKYM-011,20251028,1
C95940K1HPKYM-011,20251029,1
C95940K1HPKYM-011,20251030,1
C95940K1HPKYM-011,20251031,1
C96232ASZYM-0031,20251108,1
C96232ASZYM-0031,20251115,1
C96232ASZYM-0031,20251122,1
C96232ASZYM-0031,20251129,1
C96233AVVYM-0031,20251026,1
C96233AVVYM-0031,20251101,1
C96233AVVYM-0031,20251102,1
C96233AVVYM-0031,20251109,1
C96233AVVYM-0031,20251116,1
C96233AVVYM-0031,20251123,1
C96233AVVYM-0031,20251130,1
C96239ASZYM-0021,20251108,1
C96239ASZYM-0021,20251115,1
C96239ASZYM-0021,20251122,1
C96239ASZYM-0021,20251129,1
C96240AVVYM-0021,20251026,1
C96240AVVYM-0021,20251109,1
C96240AVVYM-0021,20251116,1
C96240AVVYM-0021,20251123,1
C96240AVVYM-0021,20251130,1
C96274ASZYM-0041,20251108,1
C96274ASZYM-0041,20251115,1
C96274ASZYM-0041,20251122,1
C96274ASZYM-0041,20251129,1
C96275AVVYM-0041,20251026,1
C96275AVVYM-0041,20251101,1
C96275AVVYM-0041,20251102,1
C96275AVVYM-0041,20251109,1
C96275AVVYM-0041,20251116,1
C96275AVVYM-0041,20251123,1
C96275AVVYM-0041,20251130,1
C96354AHCCsZ-141,20251103,1
C96354AHCCsZ-141,20251104,1
C96354AHCCsZ-141,20251105,1
C96354AHCCsZ-141,20251106,1
C96354AHCCsZ-141,20251110,1
C96354AHCCsZ-141,20251111,1
C96354AHCCsZ-141,20251112,1
C96354AHCCsZ-141,20251113,1
C96354AHCCsZ-141,20251117,1
C96354AHCCsZ-141,20251118,1
C96354AHCCsZ-141,20251119,1
C96354AHCCsZ-141,20251120,1
C96354AHCCsZ-141,20251124,1
C96354AHCCsZ-141,20251125,1
C96354AHCCsZ-141,20251126,1
C96354AHCCsZ-141,20251127,1
C96354AHCCsZ-141,20251201,1
C96363APPCsZ-141,20251107,1
C96363APPCsZ-141,20251114,1
C96363APPCsZ-141,20251121,1
C96363APPCsZ-141,20251128,1
C96448K1HPCsZ-131,20251027,1
C96448K1HPCsZ-131,20251028,1
C96448K1HPCsZ-131,20251029,1
C96448K1HPCsZ-131,20251030,1
C96448K1HPCsZ-131,20251031,1
C96551K1HCNDO-011,20251027,1
C96551K1HCNDO-011,20251028,1
C96551K1HCNDO-011,20251029,1
C96551K1HCNDO-011,20251030,1
C96552K1PPNDO-011,20251031,1
C96596AHPTN-0021,20251103,1
C96596AHPTN-0021,20251104,1
C96596AHPTN-0021,20251105,1
C96596AHPTN-0021,20251106,1
C96596AHPTN-0021,20251107,1
C96596AHPTN-0021,20251110,1
C96596AHPTN-0021,20251111,1
C96596AHPTN-0021,20251112,1
C96596AHPTN-0021,20251113,1
C96596AHPTN-0021,20251114,1
C96596AHPTN-0021,20251117,1
C96596AHPTN-0021,20251118,1
C96596AHPTN-0021,20251119,1
C96596AHPTN-0021,20251120,1
C96596AHPTN-0021,20251121,1
C96596AHPTN-0021,20251124,1
C96596AHPTN-0021,20251125,1
C96596AHPTN-0021,20251126,1
C96596AHPTN-0021,20251127,1
C96596AHPTN-0021,20251128,1
C96596AHPTN-0021,20251201,1
C96607ASZTN-0021,20251108,1
C96607ASZTN-0021,20251115,1
C96607ASZTN-0021,20251122,1
C96607ASZTN-0021,20251129,1
C96609AVVTN-0021,20251026,1
C96609AVVTN-0021,20251101,1
C96609AVVTN-0021,20251102,1
C96609AVVTN-0021,20251109,1
C96609AVVTN-0021,20251116,1
C96609AVVTN-0021,20251123,1
C96609AVVTN-0021,20251130,1
C96610AHCTN-0021,20251103,1
C96610AHCTN-0021,20251104,1
C96610AHCTN-0021,20251105,1
C96610AHCTN-0021,20251106,1
C96610AHCTN-0021,20251110,1
C96610AHCTN-0021,20251111,1
C96610AHCTN-0021,20251112,1
C96610AHCTN-0021,20251113,1
C96610AHCTN-0021,20251117,1
C96610AHCTN-0021,20251118,1
C96610AHCTN-0021,20251119,1
C96610AHCTN-0021,20251120,1
C96610AHCTN-0021,20251124,1
C96610AHCTN-0021,20251125,1
C96610AHCTN-0021,20251126,1
C96610AHCTN-0021,20251127,1
C96610AHCTN-0021,20251201,1
C96661APPTN-0021,20251107,1
C96661APPTN-0021,20251114,1
C96661APPTN-0021,20251121,1
C96661APPTN-0021,20251128,1
C96664ASZTN-0021,20251108,1
C96664ASZTN-0021,20251115,1
C96664ASZTN-0021,20251122,1
C96664ASZTN-0021,20251129,1
C96667AVVTN-0021,20251026,1
C96667AVVTN-0021,20251101,1
C96667AVVTN-0021,20251102,1
C96667AVVTN-0021,20251109,1
C96667AVVTN-0021,20251116,1
C96667AVVTN-0021,20251123,1
C96667AVVTN-0021,20251130,1
C96670K1HPTN-0021,20251027,1
C96670K1HPTN-0021,20251028,1
C96670K1HPTN-0021,20251029,1
C96670K1HPTN-0021,20251030,1
C96670K1HPTN-0021,20251031,1
C96699AHPKVA-031,20251103,1
C96699AHPKVA-031,20251104,1
C96699AHPKVA-031,20251105,1
C96699AHPKVA-031,20251106,1
C96699AHPKVA-031,20251107,1
C96699AHPKVA-031,20251110,1
C96699AHPKVA-031,20251111,1
C96699AHPKVA-031,20251112,1
C96699AHPKVA-031,20251113,1
C96699AHPKVA-031,20251114,1
C96699AHPKVA-031,20251117,1
C96699AHPKVA-031,20251118,1
C96699AHPKVA-031,20251119,1
C96699AHPKVA-031,20251120,1
C96699AHPKVA-031,20251121,1
C96699AHPKVA-031,20251124,1
C96699AHPKVA-031,20251125,1
C96699AHPKVA-031,20251126,1
C96699AHPKVA-031,20251127,1
C96699AHPKVA-031,20251128,1
C96699AHPKVA-031,20251201,1
C96699AHPKVA-041,20251103,1
C96699AHPKVA-041,20251104,1
C96699AHPKVA-041,20251105,1
C96699AHPKVA-041,20251106,1
C96699AHPKVA-041,20251107,1
C96699AHPKVA-041,20251110,1
C96699AHPKVA-041,20251111,1
C96699AHPKVA-041,20251112,1
C96699AHPKVA-041,20251113,1
C96699AHPKVA-041,20251114,1
C96699AHPKVA-041,20251117,1
C96699AHPKVA-041,20251118,1
C96699AHPKVA-041,20251119,1
C96699AHPKVA-041,20251120,1
C96699AHPKVA-041,20251121,1
C96699AHPKVA-041,20251124,1
C96699AHPKVA-041,20251125,1
C96699AHPKVA-041,20251126,1
C96699AHPKVA-041,20251127,1
C96699AHPKVA-041,20251128,1
C96699AHPKVA-041,20251201,1
C96699AHPKVA-051,20251103,1
C96699AHPKVA-051,20251104,1
C96699AHPKVA-051,20251105,1
C96699AHPKVA-051,20251106,1
C96699AHPKVA-051,20251107,1
C96699AHPKVA-051,20251110,1
C96699AHPKVA-051,20251111,1
C96699AHPKVA-051,20251112,1
C96699AHPKVA-051,20251113,1
C96699AHPKVA-051,20251114,1
C96699AHPKVA-051,20251117,1
C96699AHPKVA-051,20251118,1
C96699AHPKVA-051,20251119,1
C96699AHPKVA-051,20251120,1
C96699AHPKVA-051,20251121,1
C96699AHPKVA-051,20251124,1
C96699AHPKVA-051,20251125,1
C96699AHPKVA-051,20251126,1
C96699AHPKVA-051,20251127,1
C96699AHPKVA-051,20251128,1
C96699AHPKVA-051,20251201,1
C96699AHPKVA-061,20251103,1
C96699AHPKVA-061,20251104,1
C96699AHPKVA-061,20251105,1
C96699AHPKVA-061,20251106,1
C96699AHPKVA-061,20251107,1
C96699AHPKVA-061,20251110,1
C96699AHPKVA-061,20251111,1
C96699AHPKVA-061,20251112,1
C96699AHPKVA-061,20251113,1
C96699AHPKVA-061,20251114,1
C96699AHPKVA-061,20251117,1
C96699AHPKVA-061,20251118,1
C96699AHPKVA-061,20251119,1
C96699AHPKVA-061,20251120,1
C96699AHPKVA-061,20251121,1
C96699AHPKVA-061,20251124,1
C96699AHPKVA-061,20251125,1
C96699AHPKVA-061,20251126,1
C96699AHPKVA-061,20251127,1
C96699AHPKVA-061,20251128,1
C96699AHPKVA-061,20251201,1
C96711ASVHM-0011,20251026,1
C96736AHPHM-0021,20251103,1
C96736AHPHM-0021,20251104,1
C96736AHPHM-0021,20251105,1
C96736AHPHM-0021,20251106,1
C96736AHPHM-0021,20251107,1
C96736AHPHM-0021,20251110,1
C96736AHPHM-0021,20251111,1
C96736AHPHM-0021,20251112,1
C96736AHPHM-0021,20251113,1
C96736AHPHM-0021,20251114,1
C96736AHPHM-0021,20251117,1
C96736AHPHM-0021,20251118,1
C96736AHPHM-0021,20251119,1
C96736AHPHM-0021,20251120,1
C96736AHPHM-0021,20251121,1
C96736AHPHM-0021,20251124,1
C96736AHPHM-0021,20251125,1
C96736AHPHM-0021,20251126,1
C96736AHPHM-0021,20251127,1
C96736AHPHM-0021,20251128,1
C96736AHPHM-0021,20251201,1
C96884AHPKVA-051,20251027,1
C96884AHPKVA-051,20251028,1
C96884AHPKVA-051,20251029,1
C96884AHPKVA-051,20251030,1
C96884AHPKVA-051,20251031,1
C96884AHPKVA-051,20251103,1
C96884AHPKVA-051,20251104,1
C96884AHPKVA-051,20251105,1
C96884AHPKVA-051,20251106,1
C96884AHPKVA-051,20251107,1
C96884AHPKVA-051,20251110,1
C96884AHPKVA-051,20251111,1
C96884AHPKVA-051,20251112,1
C96884AHPKVA-051,20251113,1
C96884AHPKVA-051,20251114,1
C96884AHPKVA-051,20251117,1
C96884AHPKVA-051,20251118,1
C96884AHPKVA-051,20251119,1
C96884AHPKVA-051,20251120,1
C96884AHPKVA-051,20251121,1
C96884AHPKVA-051,20251124,1
C96884AHPKVA-051,20251125,1
C96884AHPKVA-051,20251126,1
C96884AHPKVA-051,20251127,1
C96884AHPKVA-051,20251128,1
C96884AHPKVA-051,20251201,1
C96885ASVKVA-051,20251026,1
C96885ASVKVA-051,20251101,1
C96885ASVKVA-051,20251102,1
C96885ASVKVA-051,20251108,1
C96885ASVKVA-051,20251109,1
C96885ASVKVA-051,20251115,1
C96885ASVKVA-051,20251116,1
C96885ASVKVA-051,20251122,1
C96885ASVKVA-051,20251123,1
C96885ASVKVA-051,20251129,1
C96885ASVKVA-051,20251130,1
C97052K1HPNR-0011,20251027,1
C97052K1HPNR-0011,20251028,1
C97052K1HPNR-0011,20251029,1
C97052K1HPNR-0011,20251030,1
C97052K1HPNR-0011,20251031,1
C97061AVVKVA-021,20251026,1
C97061AVVKVA-021,20251102,1
C97061AVVKVA-021,20251109,1
C97061AVVKVA-021,20251116,1
C97061AVVKVA-021,20251123,1
C97061AVVKVA-021,20251130,1
C97061AVVKVA-051,20251026,1
C97061AVVKVA-051,20251102,1
C97061AVVKVA-051,20251109,1
C97061AVVKVA-051,20251116,1
C97061AVVKVA-051,20251123,1
C97061AVVKVA-051,20251130,1
C97287K1HPKVA-031,20251027,1
C97287K1HPKVA-031,20251028,1
C97287K1HPKVA-031,20251029,1
C97287K1HPKVA-031,20251030,1
C97287K1HPKVA-031,20251031,1
C97287K1HPKVA-041,20251027,1
C97287K1HPKVA-041,20251028,1
C97287K1HPKVA-041,20251029,1
C97287K1HPKVA-041,20251030,1
C97287K1HPKVA-041,20251031,1
C97287K1HPKVA-051,20251027,1
C97287K1HPKVA-051,20251028,1
C97287K1HPKVA-051,20251029,1
C97287K1HPKVA-051,20251030,1
C97287K1HPKVA-051,20251031,1
C97287K1HPKVA-061,20251027,1
C97287K1HPKVA-061,20251028,1
C97287K1HPKVA-061,20251029,1
C97287K1HPKVA-061,20251030,1
C97287K1HPKVA-061,20251031,1
C97334AVVKMK-021,20251026,1
C97334AVVKMK-021,20251101,1
C97334AVVKMK-021,20251102,1
C97334AVVKMK-021,20251109,1
C97334AVVKMK-021,20251116,1
C97334AVVKMK-021,20251123,1
C97334AVVKMK-021,20251130,1
C97494AHPHF-0011,20251103,1
C97494AHPHF-0011,20251104,1
C97494AHPHF-0011,20251105,1
C97494AHPHF-0011,20251106,1
C97494AHPHF-0011,20251107,1
C97494AHPHF-0011,20251110,1
C97494AHPHF-0011,20251111,1
C97494AHPHF-0011,20251112,1
C97494AHPHF-0011,20251113,1
C97494AHPHF-0011,20251114,1
C97494AHPHF-0011,20251117,1
C97494AHPHF-0011,20251118,1
C97494AHPHF-0011,20251119,1
C97494AHPHF-0011,20251120,1
C97494AHPHF-0011,20251121,1
C97494AHPHF-0011,20251124,1
C97494AHPHF-0011,20251125,1
C97494AHPHF-0011,20251126,1
C97494AHPHF-0011,20251127,1
C97494AHPHF-0011,20251128,1
C97494AHPHF-0011,20251201,1
C97524AHPFA-0011,20251103,1
C97524AHPFA-0011,20251104,1
C97524AHPFA-0011,20251105,1
C97524AHPFA-0011,20251106,1
C97524AHPFA-0011,20251107,1
C97524AHPFA-0011,20251110,1
C97524AHPFA-0011,20251111,1
C97524AHPFA-0011,20251112,1
C97524AHPFA-0011,20251113,1
C97524AHPFA-0011,20251114,1
C97524AHPFA-0011,20251117,1
C97524AHPFA-0011,20251118,1
C97524AHPFA-0011,20251119,1
C97524AHPFA-0011,20251120,1
C97524AHPFA-0011,20251121,1
C97524AHPFA-0011,20251124,1
C97524AHPFA-0011,20251125,1
C97524AHPFA-0011,20251126,1
C97524AHPFA-0011,20251127,1
C97524AHPFA-0011,20251128,1
C97524AHPFA-0011,20251201,1
C97543ASZFA-0011,20251108,1
C97543ASZFA-0011,20251115,1
C97543ASZFA-0011,20251122,1
C97543ASZFA-0011,20251129,1
C97566AHCKMK-011,20251103,1
C97566AHCKMK-011,20251104,1
C97566AHCKMK-011,20251105,1
C97566AHCKMK-011,20251110,1
C97566AHCKMK-011,20251111,1
C97566AHCKMK-011,20251112,1
C97566AHCKMK-011,20251113,1
C97566AHCKMK-011,20251117,1
C97566AHCKMK-011,20251118,1
C97566AHCKMK-011,20251119,1
C97566AHCKMK-011,20251124,1
C97566AHCKMK-011,20251125,1
C97566AHCKMK-011,20251126,1
C97566AHCKMK-011,20251127,1
C97566AHCKMK-011,20251201,1
C97575AVVFA-0011,20251026,1
C97575AVVFA-0011,20251101,1
C97575AVVFA-0011,20251102,1
C97575AVVFA-0011,20251109,1
C97575AVVFA-0011,20251116,1
C97575AVVFA-0011,20251123,1
C97575AVVFA-0011,20251130,1
C97616AHCVK-0031,20251103,1
C97616AHCVK-0031,20251104,1
C97616AHCVK-0031,20251105,1
C97616AHCVK-0031,20251106,1
C97616AHCVK-0031,20251110,1
C97616AHCVK-0031,20251111,1
C97616AHCVK-0031,20251112,1
C97616AHCVK-0031,20251113,1
C97616AHCVK-0031,20251117,1
C97616AHCVK-0031,20251118,1
C97616AHCVK-0031,20251119,1
C97616AHCVK-0031,20251120,1
C97616AHCVK-0031,20251124,1
C97616AHCVK-0031,20251125,1
C97616AHCVK-0031,20251126,1
C97616AHCVK-0031,20251127,1
C97616AHCVK-0031,20251201,1
C97617APPVK-0031,20251107,1
C97617APPVK-0031,20251114,1
C97617APPVK-0031,20251121,1
C97617APPVK-0031,20251128,1
C97618ASZVK-0031,20251115,1
C97618ASZVK-0031,20251122,1
C97619AVVVK-0031,20251109,1
C97619AVVVK-0031,20251116,1
C97619AVVVK-0031,20251123,1
C97619AVVVK-0031,20251130,1
C97622K1HPVK-0021,20251027,1
C97622K1HPVK-0021,20251028,1
C97622K1HPVK-0021,20251029,1
C97622K1HPVK-0021,20251030,1
C97622K1HPVK-0021,20251031,1
C97626K1HPFA-0011,20251027,1
C97626K1HPFA-0011,20251028,1
C97626K1HPFA-0011,20251029,1
C97626K1HPFA-0011,20251030,1
C97626K1HPFA-0011,20251031,1
C97671ASZKMK-011,20251108,1
C97671ASZKMK-011,20251115,1
C97671ASZKMK-011,20251122,1
C97671ASZKMK-011,20251129,1
C97684AHPHM-0021,20251103,1
C97684AHPHM-0021,20251104,1
C97684AHPHM-0021,20251105,1
C97684AHPHM-0021,20251106,1
C97684AHPHM-0021,20251107,1
C97684AHPHM-0021,20251110,1
C97684AHPHM-0021,20251111,1
C97684AHPHM-0021,20251112,1
C97684AHPHM-0021,20251113,1
C97684AHPHM-0021,20251114,1
C97684AHPHM-0021,20251117,1
C97684AHPHM-0021,20251118,1
C97684AHPHM-0021,20251119,1
C97684AHPHM-0021,20251120,1
C97684AHPHM-0021,20251121,1
C97684AHPHM-0021,20251124,1
C97684AHPHM-0021,20251125,1
C97684AHPHM-0021,20251126,1
C97684AHPHM-0021,20251127,1
C97684AHPHM-0021,20251128,1
C97684AHPHM-0021,20251201,1
C97684AVCHM-0021,20251102,1
C97684AVCHM-0021,20251103,1
C97684AVCHM-0021,20251104,1
C97684AVCHM-0021,20251105,1
C97684AVCHM-0021,20251106,1
C97684AVCHM-0021,20251109,1
C97684AVCHM-0021,20251110,1
C97684AVCHM-0021,20251111,1
C97684AVCHM-0021,20251112,1
C97684AVCHM-0021,20251113,1
C97684AVCHM-0021,20251116,1
C97684AVCHM-0021,20251117,1
C97684AVCHM-0021,20251118,1
C97684AVCHM-0021,20251119,1
C97684AVCHM-0021,20251120,1
C97684AVCHM-0021,20251123,1
C97684AVCHM-0021,20251124,1
C97684AVCHM-0021,20251125,1
C97684AVCHM-0021,20251126,1
C97684AVCHM-0021,20251127,1
C97684AVCHM-0021,20251130,1
C97717K1HPNR-0011,20251027,1
C97717K1HPNR-0011,20251028,1
C97717K1HPNR-0011,20251029,1
C97717K1HPNR-0011,20251030,1
C97719AHCMAA-061,20251103,1
C97719AHCMAA-061,20251104,1
C97719AHCMAA-061,20251105,1
C97719AHCMAA-061,20251110,1
C97719AHCMAA-061,20251111,1
C97719AHCMAA-061,20251112,1
C97719AHCMAA-061,20251113,1
C97719AHCMAA-061,20251117,1
C97719AHCMAA-061,20251118,1
C97719AHCMAA-061,20251119,1
C97719AHCMAA-061,20251124,1
C97719AHCMAA-061,20251125,1
C97719AHCMAA-061,20251126,1
C97719AHCMAA-061,20251127,1
C97719AHCMAA-061,20251201,1
C97721APPMAA-061,20251114,1
C97721APPMAA-061,20251128,1
C97738ASZMAA-061,20251115,1
C97738ASZMAA-061,20251129,1
C97743AVVMAA-061,20251026,1
C97743AVVMAA-061,20251116,1
C97743AVVMAA-061,20251130,1
C97744AHCMAA-021,20251103,1
C97744AHCMAA-021,20251104,1
C97744AHCMAA-021,20251105,1
C97744AHCMAA-021,20251106,1
C97744AHCMAA-021,20251110,1
C97744AHCMAA-021,20251111,1
C97744AHCMAA-021,20251112,1
C97744AHCMAA-021,20251113,1
C97744AHCMAA-021,20251117,1
C97744AHCMAA-021,20251118,1
C97744AHCMAA-021,20251119,1
C97744AHCMAA-021,20251120,1
C97744AHCMAA-021,20251124,1
C97744AHCMAA-021,20251125,1
C97744AHCMAA-021,20251126,1
C97744AHCMAA-021,20251127,1
C97744AHCMAA-021,20251201,1
C97750APPMAA-021,20251107,1
C97750APPMAA-021,20251114,1
C97750APPMAA-021,20251121,1
C97750APPMAA-021,20251128,1
C97751ASZMAA-021,20251108,1
C97751ASZMAA-021,20251115,1
C97751ASZMAA-021,20251122,1
C97751ASZMAA-021,20251129,1
C97753K1HPKYM-041,20251027,1
C97753K1HPKYM-041,20251028,1
C97753K1HPKYM-041,20251029,1
C97753K1HPKYM-041,20251030,1
C97753K1HPKYM-041,20251031,1
C97753K1VCKYM-041,20251026,1
C97753K1VCKYM-041,20251027,1
C97753K1VCKYM-041,20251028,1
C97753K1VCKYM-041,20251029,1
C97753K1VCKYM-041,20251030,1
C97755AVVKYM-041,20251026,1
C97763AVVMAA-021,20251026,1
C97763AVVMAA-021,20251102,1
C97763AVVMAA-021,20251109,1
C97763AVVMAA-021,20251116,1
C97763AVVMAA-021,20251123,1
C97763AVVMAA-021,20251130,1
C97769ASZNR-0011,20251108,1
C97769ASZNR-0011,20251115,1
C97769ASZNR-0011,20251122,1
C97770AVVNR-0011,20251026,1
C97770AVVNR-0011,20251101,1
C97770AVVNR-0011,20251102,1
C97770AVVNR-0011,20251109,1
C97770AVVNR-0011,20251116,1
C97770AVVNR-0011,20251123,1
C97772RAEVVMAA-011,20251101,1
C97776K1HCMAA-021,20251027,1
C97776K1HCMAA-021,20251028,1
C97776K1HCMAA-021,20251029,1
C97776K1HCMAA-021,20251030,1
C97780K1PPMAA-021,20251031,1
C97801K1HPMAA-031,20251027,1
C97801K1HPMAA-031,20251028,1
C97801K1HPMAA-031,20251029,1
C97801K1VCMAA-031,20251026,1
C97801K1VCMAA-031,20251027,1
C97801K1VCMAA-031,20251028,1
C97806K1HPHF-0011,20251027,1
C97806K1HPHF-0011,20251028,1
C97806K1HPHF-0011,20251029,1
C97806K1HPHF-0011,20251030,1
C97806K1HPHF-0011,20251031,1
C97838ASZSzN-111,20251108,1
C97838ASZSzN-111,20251115,1
C97838ASZSzN-111,20251122,1
C97838ASZSzN-111,20251129,1
C97844AVVSzN-111,20251026,1
C97844AVVSzN-111,20251102,1
C97844AVVSzN-111,20251109,1
C97844AVVSzN-111,20251116,1
C97844AVVSzN-111,20251123,1
C97844AVVSzN-111,20251130,1
C97849ÜNVVSzN-011,20251101,1
C97886ASZYM-0021,20251108,1
C97886ASZYM-0021,20251115,1
C97886ASZYM-0021,20251122,1
C97886ASZYM-0021,20251129,1
C97887K1HPWA-0031,20251027,1
C97887K1HPWA-0031,20251028,1
C97887K1HPWA-0031,20251029,1
C97887K1HPWA-0031,20251030,1
C97887K1HPWA-0031,20251031,1
C97888K1HPSZB-011,20251027,1
C97888K1HPSZB-011,20251028,1
C97888K1HPSZB-011,20251029,1
C97888K1HPSZB-011,20251030,1
C97888K1HPSZB-011,20251031,1
C97889APPMAA-241,20251114,1
C97889APPMAA-241,20251128,1
C97894K1HCMAA-221,20251027,1
C97894K1HCMAA-221,20251028,1
C97894K1HCMAA-221,20251029,1
C97894K1HCMAA-221,20251030,1
C97895K1PPMAA-221,20251031,1
C97896K1HPHM-0011,20251027,1
C97896K1HPHM-0011,20251028,1
C97896K1HPHM-0011,20251029,1
C97897K1HPYM-0021,20251027,1
C97897K1HPYM-0021,20251028,1
C97897K1HPYM-0021,20251029,1
C97897K1VCYM-0021,20251026,1
C97897K1VCYM-0021,20251027,1
C97897K1VCYM-0021,20251028,1
C97906AVVNR-0031,20251026,1
C97906AVVNR-0031,20251101,1
C97906AVVNR-0031,20251102,1
C97917K1HPRG-0011,20251027,1
C97917K1HPRG-0011,20251028,1
C97917K1HPRG-0011,20251029,1
C97917K1HPRG-0011,20251030,1
C97917K1HPRG-0011,20251031,1
C97957ASZMAA-131,20251108,1
C97957ASZMAA-131,20251115,1
C97957ASZMAA-131,20251122,1
C97957ASZMAA-131,20251129,1
C97959K1HPWA-0021,20251027,1
C97959K1HPWA-0021,20251028,1
C97959K1HPWA-0021,20251029,1
C97959K1HPWA-0021,20251030,1
C97959K1HPWA-0021,20251031,1
C97966AVVWA-0061,20251026,1
C97984ASZSIM-021,20251115,1
C97984ASZSIM-021,20251122,1
C97984ASZSIM-021,20251129,1
C98002AVVPD-0021,20251026,1
C98005AVVWA-0031,20251026,1
C98024AHCMAA-061,20251201,1
C98045AVVYM-0021,20251026,1
C98050APPKMK-031,20251107,1
C98050APPKMK-031,20251114,1
C98050APPKMK-031,20251121,1
C98050APPKMK-031,20251128,1
C98075APPNDO-011,20251107,1
C98075APPNDO-011,20251114,1
C98075APPNDO-011,20251121,1
C98075APPNDO-011,20251128,1
C98076ASZNDO-011,20251108,1
C98076ASZNDO-011,20251115,1
C98076ASZNDO-011,20251122,1
C98076ASZNDO-011,20251129,1
C98077AVVNDO-011,20251026,1
C98077AVVNDO-011,20251101,1
C98077AVVNDO-011,20251102,1
C98077AVVNDO-011,20251109,1
C98077AVVNDO-011,20251116,1
C98077AVVNDO-011,20251123,1
C98077AVVNDO-011,20251130,1
C98095ASZKMK-031,20251108,1
C98095ASZKMK-031,20251115,1
C98095ASZKMK-031,20251122,1
C98095ASZKMK-031,20251129,1
C98104K1HCMAA-011,20251027,1
C98104K1HCMAA-011,20251028,1
C98104K1HCMAA-011,20251029,1
C98104K1HCMAA-011,20251030,1
C98109AHCYM-0021,20251103,1
C98109AHCYM-0021,20251104,1
C98109AHCYM-0021,20251105,1
C98109AHCYM-0021,20251106,1
C98109AHCYM-0021,20251110,1
C98109AHCYM-0021,20251111,1
C98109AHCYM-0021,20251112,1
C98109AHCYM-0021,20251113,1
C98109AHCYM-0021,20251117,1
C98109AHCYM-0021,20251118,1
C98109AHCYM-0021,20251119,1
C98109AHCYM-0021,20251120,1
C98109AHCYM-0021,20251124,1
C98109AHCYM-0021,20251125,1
C98109AHCYM-0021,20251126,1
C98109AHCYM-0021,20251127,1
C98109AHCYM-0021,20251201,1
C98111APPYM-0021,20251107,1
C98111APPYM-0021,20251114,1
C98111APPYM-0021,20251121,1
C98111APPYM-0021,20251128,1
C98134AKCSZL-061,20251104,1
C98134AKCSZL-061,20251105,1
C98134AKCSZL-061,20251106,1
C98134AKCSZL-061,20251111,1
C98134AKCSZL-061,20251112,1
C98134AKCSZL-061,20251113,1
C98134AKCSZL-061,20251118,1
C98134AKCSZL-061,20251119,1
C98134AKCSZL-061,20251120,1
C98134AKCSZL-061,20251125,1
C98134AKCSZL-061,20251126,1
C98134AKCSZL-061,20251127,1
C98137APPSZL-061,20251107,1
